Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - §aVerde Limão Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §eAmarelo Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §9Azul Claro Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §dMagenta Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §6Laranja Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §fBranco Bloco de Plástico Fluorescente
appliedenergistics2:facade:0, Cable Facade - §8Preto Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §cVermelho Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §2Verde Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §6Marrom Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §1Azul Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §5Lilás Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §3Ciano Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §7Cinza Claro Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §8Cinza Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §dRosa Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §aVerde Limão Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §eAmarelo Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §9Azul Claro Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §dMagenta Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §6Laranja Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §fBranco Bloco de Plástico Reforçado
appliedenergistics2:facade:0, Cable Facade - §8Preto Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §cVermelho Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §2Verde Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §6Marrom Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §1Azul Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §5Lilás Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §3Ciano Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §7Cinza Claro Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §8Cinza Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §dRosa Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §aVerde Limão Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §eAmarelo Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §9Azul Claro Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §dMagenta Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §6Laranja Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - §fBranco Estrada de Plástico
appliedenergistics2:facade:0, Cable Facade - Bloco de Sal
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Sapphire Ore
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Sapphire Block
appliedenergistics2:facade:0, Cable Facade - Charred Dirt
appliedenergistics2:facade:0, Cable Facade - Charred Grass
appliedenergistics2:facade:0, Cable Facade - Charred Stone
appliedenergistics2:facade:0, Cable Facade - Charred Cobblestone
appliedenergistics2:facade:0, Cable Facade - Charred Gravel
appliedenergistics2:facade:0, Cable Facade - Ash
appliedenergistics2:facade:0, Cable Facade - Frozen Dirt
appliedenergistics2:facade:0, Cable Facade - Frozen Grass
appliedenergistics2:facade:0, Cable Facade - Frozen Stone
appliedenergistics2:facade:0, Cable Facade - Frozen Cobblestone
appliedenergistics2:facade:0, Cable Facade - Frozen Gravel
appliedenergistics2:facade:0, Cable Facade - Frozen Splinters
appliedenergistics2:facade:0, Cable Facade - Dragon Nest
appliedenergistics2:facade:0, Cable Facade - Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Sticky Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Sticky Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Hardened Desert Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Hardened Jungle Myrmex Resin
appliedenergistics2:facade:0, Cable Facade - Desert Myrmex Resin Glass
appliedenergistics2:facade:0, Cable Facade - Jungle Myrmex Resin Glass
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Essence
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Essence
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Essence
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Essence
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Essence
appliedenergistics2:facade:0, Cable Facade - Block of Prosperity
appliedenergistics2:facade:0, Cable Facade - Block of Base Essence
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium
appliedenergistics2:facade:0, Cable Facade - §dBlock of Soulium
appliedenergistics2:facade:0, Cable Facade - §eBlock of Inferium Coal
appliedenergistics2:facade:0, Cable Facade - §aBlock of Prudentium Coal
appliedenergistics2:facade:0, Cable Facade - §6Block of Intermedium Coal
appliedenergistics2:facade:0, Cable Facade - §bBlock of Superium Coal
appliedenergistics2:facade:0, Cable Facade - §cBlock of Supremium Coal
appliedenergistics2:facade:0, Cable Facade - Soulstone
appliedenergistics2:facade:0, Cable Facade - Cobbled Soulstone
appliedenergistics2:facade:0, Cable Facade - Polished Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Cracked Soulstone Bricks
appliedenergistics2:facade:0, Cable Facade - Chiseled Soulstone
appliedenergistics2:facade:0, Cable Facade - Soulstone Slab Block
appliedenergistics2:facade:0, Cable Facade - Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - Nether Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - End Prosperity Ore
appliedenergistics2:facade:0, Cable Facade - §eInferium Ore
appliedenergistics2:facade:0, Cable Facade - §eNether Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eEnd Inferium Ore
appliedenergistics2:facade:0, Cable Facade - §eGrowth Accelerator
appliedenergistics2:facade:0, Cable Facade - Mystical Machine Frame
appliedenergistics2:facade:0, Cable Facade - Glowstone Lamp
appliedenergistics2:facade:0, Cable Facade - Witherproof Block
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Essence
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium
appliedenergistics2:facade:0, Cable Facade - §5Block of Insanium Coal
appliedenergistics2:facade:0, Cable Facade - Nether Star Crux
appliedenergistics2:facade:0, Cable Facade - Dragon Egg Crux
appliedenergistics2:facade:0, Cable Facade - Awakened Draconium Crux
appliedenergistics2:facade:0, Cable Facade - Neutronium Crux
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Bauxite Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Aluminium
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Uranium
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Coke Brick
appliedenergistics2:facade:0, Cable Facade - Blast Brick
appliedenergistics2:facade:0, Cable Facade - Reinforced Blast Brick
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Hempcrete
appliedenergistics2:facade:0, Cable Facade - Concrete
appliedenergistics2:facade:0, Cable Facade - Concrete Tile
appliedenergistics2:facade:0, Cable Facade - Leaded Concrete
appliedenergistics2:facade:0, Cable Facade - Insulating Glass
appliedenergistics2:facade:0, Cable Facade - Kiln Brick
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Treated Wood Planks
appliedenergistics2:facade:0, Cable Facade - Copper Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Aluminium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Lead Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Silver Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Nickel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Uranium Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Constantan Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Electrum Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Steel Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Iron Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Gold Sheetmetal
appliedenergistics2:facade:0, Cable Facade - Copper Coil Block
appliedenergistics2:facade:0, Cable Facade - Electrum Coil Block
appliedenergistics2:facade:0, Cable Facade - High-Voltage Coil Block
appliedenergistics2:facade:0, Cable Facade - Redstone Engineering Block
appliedenergistics2:facade:0, Cable Facade - Light Engineering Block
appliedenergistics2:facade:0, Cable Facade - Heavy Engineering Block
appliedenergistics2:facade:0, Cable Facade - Generator Block
appliedenergistics2:facade:0, Cable Facade - Radiator Block
appliedenergistics2:facade:0, Cable Facade - Iron Spikes
appliedenergistics2:facade:0, Cable Facade - Wither Boss Death Muffler
appliedenergistics2:facade:0, Cable Facade - Ender Dragon Death Muffler
appliedenergistics2:facade:0, Cable Facade - Dark Oak Stone
appliedenergistics2:facade:0, Cable Facade - Entity Conveyor
appliedenergistics2:facade:0, Cable Facade - Oak Trim
appliedenergistics2:facade:0, Cable Facade - Spruce Trim
appliedenergistics2:facade:0, Cable Facade - Birch Trim
appliedenergistics2:facade:0, Cable Facade - Jungle Trim
appliedenergistics2:facade:0, Cable Facade - Acacia Trim
appliedenergistics2:facade:0, Cable Facade - Dark Oak Trim
appliedenergistics2:facade:0, Cable Facade - Phoenix Log
appliedenergistics2:facade:0, Cable Facade - Calamites Leaves
appliedenergistics2:facade:0, Cable Facade - Araucaria Slab
appliedenergistics2:facade:0, Cable Facade - Cycad Prehistoric Plant Bale
appliedenergistics2:facade:0, Cable Facade - Calamites Log
appliedenergistics2:facade:0, Cable Facade - Calamites Planks
appliedenergistics2:facade:0, Cable Facade - Fossilized Biped Trackway
appliedenergistics2:facade:0, Cable Facade - Fossilized Small Biped Trackway
appliedenergistics2:facade:0, Cable Facade - Fossilized Raptor Trackway
appliedenergistics2:facade:0, Cable Facade - Triceratops Fossil
appliedenergistics2:facade:0, Cable Facade - Tyrannosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Ice Shard Ore
appliedenergistics2:facade:0, Cable Facade - Gypsum Stone
appliedenergistics2:facade:0, Cable Facade - Phoenix Planks
appliedenergistics2:facade:0, Cable Facade - Peat
appliedenergistics2:facade:0, Cable Facade - tile.plankton_swarm.name
appliedenergistics2:facade:0, Cable Facade - tile.krill_swarm.name
appliedenergistics2:facade:0, Cable Facade - Peat Moss
appliedenergistics2:facade:0, Cable Facade - Encased Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Encased Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Encased Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Araucaria Leaves
appliedenergistics2:facade:0, Cable Facade - Calamites Slab
appliedenergistics2:facade:0, Cable Facade - Leaves Prehistoric Plant Bale
appliedenergistics2:facade:0, Cable Facade - Petrified Ginkgo Log
appliedenergistics2:facade:0, Cable Facade - Prehistoric Plant Bale
appliedenergistics2:facade:0, Cable Facade - Psaronius Slab
appliedenergistics2:facade:0, Cable Facade - Amber Ore
appliedenergistics2:facade:0, Cable Facade - Encased Velociraptor Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Coelacanth Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Microraptor Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Brachiosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Mussaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Dilophosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Gallimimus Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Parasaurolophus Fossil
appliedenergistics2:facade:0, Cable Facade - Gypsum Bricks
appliedenergistics2:facade:0, Cable Facade - Petrified Psaronius Log
appliedenergistics2:facade:0, Cable Facade - Araucaria Log
appliedenergistics2:facade:0, Cable Facade - Bennettitalean Prehistoric Plant Bale
appliedenergistics2:facade:0, Cable Facade - Petrified Araucaria Log
appliedenergistics2:facade:0, Cable Facade - Ginkgo Log
appliedenergistics2:facade:0, Cable Facade - Encased Triceratops Fossil
appliedenergistics2:facade:0, Cable Facade - Encased Tyrannosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Velociraptor Fossil
appliedenergistics2:facade:0, Cable Facade - Coelacanth Fossil
appliedenergistics2:facade:0, Cable Facade - Microraptor Fossil
appliedenergistics2:facade:0, Cable Facade - Brachiosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Mussaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Dilophosaurus Fossil
appliedenergistics2:facade:0, Cable Facade - Gallimimus Fossil
appliedenergistics2:facade:0, Cable Facade - Parasaurolophus Fossil
appliedenergistics2:facade:0, Cable Facade - Reinforced Stone
appliedenergistics2:facade:0, Cable Facade - Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Fossilized Nest
appliedenergistics2:facade:0, Cable Facade - Phoenix Leaves
appliedenergistics2:facade:0, Cable Facade - Reinforced Bricks
appliedenergistics2:facade:0, Cable Facade - Fern Prehistoric Plant Bale
appliedenergistics2:facade:0, Cable Facade - Petrified Calamites Log
appliedenergistics2:facade:0, Cable Facade - Araucaria Planks
appliedenergistics2:facade:0, Cable Facade - Plant Fossil
appliedenergistics2:facade:0, Cable Facade - Phoenix Slab
appliedenergistics2:facade:0, Cable Facade - Ginkgo Leaves
appliedenergistics2:facade:0, Cable Facade - Ginkgo Slab
appliedenergistics2:facade:0, Cable Facade - Ginkgo Planks
appliedenergistics2:facade:0, Cable Facade - Psaronius Leaves
appliedenergistics2:facade:0, Cable Facade - Petrified Phoenix Log
appliedenergistics2:facade:0, Cable Facade - Psaronius Log
appliedenergistics2:facade:0, Cable Facade - Gypsum Cobblestone
appliedenergistics2:facade:0, Cable Facade - Psaronius Planks
appliedenergistics2:facade:0, Cable Facade - Aether Grass
appliedenergistics2:facade:0, Cable Facade - Enchanted Aether Grass
appliedenergistics2:facade:0, Cable Facade - Aether Dirt
appliedenergistics2:facade:0, Cable Facade - Holystone
appliedenergistics2:facade:0, Cable Facade - Mossy Holystone
appliedenergistics2:facade:0, Cable Facade - Holystone Brick
appliedenergistics2:facade:0, Cable Facade - Quicksoil
